2023-05-05 20:52:26,346 INFO    StreamThr :14460 [internal.py:wandb_internal():86] W&B internal server running at pid: 14460, started at: 2023-05-05 20:52:26.346807
2023-05-05 20:52:32,129 DEBUG   SenderThread:14460 [sender.py:send():375] send: files
2023-05-05 20:52:32,129 INFO    SenderThread:14460 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-05 20:52:32,145 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: stop_status
2023-05-05 20:52:32,145 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: stop_status
2023-05-05 20:52:32,409 DEBUG   SenderThread:14460 [sender.py:send():375] send: telemetry
2023-05-05 20:52:32,706 INFO    wandb-upload_0:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\AppData\Local\Temp\tmpawfc1grkwandb\acizlj7p-wandb-metadata.json
2023-05-05 20:52:32,971 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\wandb-metadata.json
2023-05-05 20:52:32,971 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log
2023-05-05 20:52:34,393 DEBUG   SenderThread:14460 [sender.py:send():375] send: exit
2023-05-05 20:52:34,393 INFO    SenderThread:14460 [sender.py:send_exit():598] handling exit code: 1
2023-05-05 20:52:34,393 INFO    SenderThread:14460 [sender.py:send_exit():600] handling runtime: 7
2023-05-05 20:52:34,393 INFO    SenderThread:14460 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 20:52:34,393 INFO    SenderThread:14460 [sender.py:send_exit():606] send defer
2023-05-05 20:52:34,409 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-05 20:52:34,409 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,409 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-05 20:52:34,409 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 1
2023-05-05 20:52:34,409 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-05 20:52:34,409 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,409 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-05 20:52:34,409 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 2
2023-05-05 20:52:34,409 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [system_monitor.py:finish():190] Stopping system monitor
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [interfaces.py:finish():202] Joined cpu monitor
2023-05-05 20:52:34,409 DEBUG   SystemMonitor:14460 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-05 20:52:34,409 INFO    HandlerThread:14460 [interfaces.py:finish():202] Joined disk monitor
2023-05-05 20:52:34,409 DEBUG   SystemMonitor:14460 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-05 20:52:34,409 DEBUG   SystemMonitor:14460 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [interfaces.py:finish():202] Joined gpu monitor
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [interfaces.py:finish():202] Joined memory monitor
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [interfaces.py:finish():202] Joined network monitor
2023-05-05 20:52:34,471 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 3
2023-05-05 20:52:34,471 DEBUG   SenderThread:14460 [sender.py:send():375] send: stats
2023-05-05 20:52:34,471 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-05 20:52:34,471 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 4
2023-05-05 20:52:34,471 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-05 20:52:34,471 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 5
2023-05-05 20:52:34,471 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,471 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-05 20:52:34,471 DEBUG   SenderThread:14460 [sender.py:send():375] send: summary
2023-05-05 20:52:34,471 INFO    SenderThread:14460 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 20:52:34,487 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,487 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-05 20:52:34,487 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 6
2023-05-05 20:52:34,487 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,487 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-05 20:52:34,487 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,487 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-05 20:52:34,487 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 20:52:34,706 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 7
2023-05-05 20:52:34,706 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:34,706 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-05 20:52:34,706 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:34,706 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-05 20:52:34,987 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\wandb-summary.json
2023-05-05 20:52:34,987 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\config.yaml
2023-05-05 20:52:34,987 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log
2023-05-05 20:52:35,424 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-05 20:52:37,003 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log
2023-05-05 20:52:38,463 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 8
2023-05-05 20:52:38,463 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: poll_exit
2023-05-05 20:52:38,463 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:38,463 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-05 20:52:38,463 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:38,463 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-05 20:52:38,472 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 9
2023-05-05 20:52:38,472 DEBUG   SenderThread:14460 [sender.py:send():375] send: artifact
2023-05-05 20:52:38,472 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:38,472 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-05 20:52:39,018 INFO    Thread-16 :14460 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log
2023-05-05 20:52:39,315 INFO    SenderThread:14460 [sender.py:send_artifact():1474] sent artifact job-https___github.com_debryu_visual-grounding_Project_distil_model.py - {'id': 'QXJ0aWZhY3Q6NDQzNDU0NDg3', 'digest': '2fecc5322d24eb668f8d381508810b03', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_debryu_visual-grounding_Project_distil_model.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_debryu_visual-grounding_Project_distil_model.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY2ODQzODQ1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDQzNDU0NDg3', 'versionIndex': 1}}, 'version': 'v1'}
2023-05-05 20:52:39,315 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:39,315 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-05 20:52:39,315 INFO    SenderThread:14460 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-05 20:52:40,020 INFO    SenderThread:14460 [dir_watcher.py:finish():395] scan: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files
2023-05-05 20:52:40,021 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\conda-environment.yaml conda-environment.yaml
2023-05-05 20:52:40,021 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\config.yaml config.yaml
2023-05-05 20:52:40,024 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log output.log
2023-05-05 20:52:40,030 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\requirements.txt requirements.txt
2023-05-05 20:52:40,036 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\wandb-metadata.json wandb-metadata.json
2023-05-05 20:52:40,036 INFO    SenderThread:14460 [dir_watcher.py:finish():409] scan save: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\wandb-summary.json wandb-summary.json
2023-05-05 20:52:40,041 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 10
2023-05-05 20:52:40,042 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:40,042 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-05 20:52:40,045 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:40,045 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-05 20:52:40,045 INFO    SenderThread:14460 [file_pusher.py:finish():168] shutting down file pusher
2023-05-05 20:52:40,487 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: keepalive
2023-05-05 20:52:40,520 INFO    wandb-upload_0:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\conda-environment.yaml
2023-05-05 20:52:40,565 INFO    wandb-upload_1:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\config.yaml
2023-05-05 20:52:40,629 INFO    wandb-upload_4:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\wandb-summary.json
2023-05-05 20:52:40,652 INFO    wandb-upload_2:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\output.log
2023-05-05 20:52:40,677 INFO    wandb-upload_3:14460 [upload_job.py:push():137] Uploaded file C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\files\requirements.txt
2023-05-05 20:52:40,878 INFO    Thread-15 :14460 [sender.py:transition_state():626] send defer: 11
2023-05-05 20:52:40,878 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:40,878 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-05 20:52:40,879 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:40,879 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-05 20:52:40,879 INFO    SenderThread:14460 [file_pusher.py:join():173] waiting for file pusher
2023-05-05 20:52:40,879 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 12
2023-05-05 20:52:40,879 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:40,879 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-05 20:52:40,879 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:40,879 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-05 20:52:41,058 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 13
2023-05-05 20:52:41,058 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:41,058 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-05 20:52:41,058 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:41,059 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-05 20:52:41,059 INFO    SenderThread:14460 [sender.py:transition_state():626] send defer: 14
2023-05-05 20:52:41,059 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: defer
2023-05-05 20:52:41,059 DEBUG   SenderThread:14460 [sender.py:send():375] send: final
2023-05-05 20:52:41,059 INFO    HandlerThread:14460 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-05 20:52:41,060 DEBUG   SenderThread:14460 [sender.py:send():375] send: footer
2023-05-05 20:52:41,060 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: defer
2023-05-05 20:52:41,060 INFO    SenderThread:14460 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-05 20:52:41,061 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-05 20:52:41,061 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: server_info
2023-05-05 20:52:41,061 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: get_summary
2023-05-05 20:52:41,061 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: poll_exit
2023-05-05 20:52:41,062 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-05 20:52:41,062 DEBUG   SenderThread:14460 [sender.py:send_request():402] send_request: server_info
2023-05-05 20:52:41,261 INFO    MainThread:14460 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2023-05-05 20:52:41,261 INFO    MainThread:14460 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2023-05-05 20:52:41,261 INFO    MainThread:14460 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-05-05 20:52:41,262 DEBUG   HandlerThread:14460 [handler.py:handle_request():144] handle_request: shutdown
2023-05-05 20:52:41,263 INFO    HandlerThread:14460 [handler.py:finish():845] shutting down handler
2023-05-05 20:52:42,062 INFO    WriterThread:14460 [datastore.py:close():298] close: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_205226-gp8tjxcx\run-gp8tjxcx.wandb
2023-05-05 20:52:42,268 INFO    SenderThread:14460 [sender.py:finish():1550] shutting down sender
2023-05-05 20:52:42,268 INFO    SenderThread:14460 [file_pusher.py:finish():168] shutting down file pusher
2023-05-05 20:52:42,268 INFO    SenderThread:14460 [file_pusher.py:join():173] waiting for file pusher
